case_id,scenario,P(Murder),P(Manslaughter),P(Not Guilty),MAP_verdict,actual_verdict,correct,delta_P(Murder),delta_P(Manslaughter),delta_P(Not Guilty),counterfactual_shifted,p_murder_delta,p_murder_baseline
CASE_00673,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00674,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00675,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00676,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00677,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00678,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00679,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Manslaughter,False,,,,,,
CASE_00680,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00681,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Not_Guilty,False,,,,,,
CASE_00682,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00683,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00684,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00685,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00686,FULL_EVIDENCE,0.7813333333333334,0.20533333333333334,0.013333333333333334,Murder,Murder,True,,,,,,
CASE_00687,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00688,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00689,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00690,FULL_EVIDENCE,0.6404040404040404,0.15555555555555556,0.20404040404040402,Murder,Murder,True,,,,,,
CASE_00691,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00692,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Manslaughter,False,,,,,,
CASE_00693,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Not_Guilty,False,,,,,,
CASE_00694,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00695,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Manslaughter,False,,,,,,
CASE_00696,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00697,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00698,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00699,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00700,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00701,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00702,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00703,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00704,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00705,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00706,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00707,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00708,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00709,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Manslaughter,False,,,,,,
CASE_00710,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00711,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00712,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00713,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00714,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Murder,True,,,,,,
CASE_00715,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Murder,True,,,,,,
CASE_00716,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Murder,True,,,,,,
CASE_00717,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00718,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Manslaughter,False,,,,,,
CASE_00719,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Manslaughter,False,,,,,,
CASE_00720,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Not_Guilty,False,,,,,,
CASE_00721,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Not_Guilty,False,,,,,,
CASE_00722,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Murder,True,,,,,,
CASE_00723,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00724,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Not_Guilty,False,,,,,,
CASE_00725,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00726,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00727,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Manslaughter,False,,,,,,
CASE_00728,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Manslaughter,False,,,,,,
CASE_00729,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Not_Guilty,False,,,,,,
CASE_00730,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Manslaughter,False,,,,,,
CASE_00731,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Not_Guilty,False,,,,,,
CASE_00732,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00733,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00734,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00735,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00737,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00738,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Murder,True,,,,,,
CASE_00739,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Not_Guilty,False,,,,,,
CASE_00740,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Murder,True,,,,,,
CASE_00741,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00742,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Murder,True,,,,,,
CASE_00743,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00744,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00745,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00746,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00747,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00748,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00749,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00750,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00751,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00752,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00753,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Not_Guilty,False,,,,,,
CASE_00754,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Manslaughter,False,,,,,,
CASE_00755,FULL_EVIDENCE,0.6404040404040404,0.15555555555555556,0.20404040404040402,Murder,Murder,True,,,,,,
CASE_00756,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Manslaughter,False,,,,,,
CASE_00757,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00758,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Manslaughter,False,,,,,,
CASE_00759,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Manslaughter,False,,,,,,
CASE_00760,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00761,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Manslaughter,False,,,,,,
CASE_00762,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Manslaughter,False,,,,,,
CASE_00763,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00764,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00765,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Manslaughter,False,,,,,,
CASE_00766,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Manslaughter,False,,,,,,
CASE_00767,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Murder,True,,,,,,
CASE_00768,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00769,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Not_Guilty,False,,,,,,
CASE_00770,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Not_Guilty,False,,,,,,
CASE_00771,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00772,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00773,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Not_Guilty,False,,,,,,
CASE_00774,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00775,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00776,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00777,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00778,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Not_Guilty,False,,,,,,
CASE_00779,FULL_EVIDENCE,0.6404040404040404,0.15555555555555556,0.20404040404040402,Murder,Murder,True,,,,,,
CASE_00780,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00781,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00782,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Murder,True,,,,,,
CASE_00783,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00784,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00785,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Manslaughter,False,,,,,,
CASE_00786,FULL_EVIDENCE,0.6404040404040404,0.15555555555555556,0.20404040404040402,Murder,Murder,True,,,,,,
CASE_00787,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Not_Guilty,False,,,,,,
CASE_00788,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00789,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00790,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Not_Guilty,False,,,,,,
CASE_00791,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00792,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Not_Guilty,False,,,,,,
CASE_00793,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00794,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Manslaughter,False,,,,,,
CASE_00795,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Manslaughter,False,,,,,,
CASE_00796,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Not_Guilty,False,,,,,,
CASE_00797,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Manslaughter,False,,,,,,
CASE_00798,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00799,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Not_Guilty,False,,,,,,
CASE_00800,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00801,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Manslaughter,False,,,,,,
CASE_00802,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00803,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00804,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Not_Guilty,False,,,,,,
CASE_00805,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00806,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00807,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00808,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Not_Guilty,False,,,,,,
CASE_00809,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00810,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00811,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00812,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00813,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00814,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Murder,True,,,,,,
CASE_00815,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00816,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Manslaughter,False,,,,,,
CASE_00817,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00818,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00819,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Manslaughter,False,,,,,,
CASE_00820,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00821,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00822,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00823,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Not_Guilty,False,,,,,,
CASE_00824,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Not_Guilty,False,,,,,,
CASE_00825,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Manslaughter,False,,,,,,
CASE_00826,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00827,FULL_EVIDENCE,0.7813333333333334,0.20533333333333334,0.013333333333333334,Murder,Murder,True,,,,,,
CASE_00828,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Not_Guilty,False,,,,,,
CASE_00829,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00830,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00831,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00832,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00833,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00834,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Manslaughter,False,,,,,,
CASE_00835,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Not_Guilty,False,,,,,,
CASE_00836,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00837,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Manslaughter,False,,,,,,
CASE_00838,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Manslaughter,False,,,,,,
CASE_00839,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00840,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Manslaughter,False,,,,,,
CASE_00841,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Not_Guilty,False,,,,,,
CASE_00842,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00843,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Not_Guilty,False,,,,,,
CASE_00844,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00845,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00846,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00847,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00848,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00849,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00850,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Murder,True,,,,,,
CASE_00851,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00852,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00853,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00854,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00855,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00856,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Manslaughter,False,,,,,,
CASE_00857,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00858,FULL_EVIDENCE,0.6404040404040404,0.15555555555555556,0.20404040404040402,Murder,Manslaughter,False,,,,,,
CASE_00859,FULL_EVIDENCE,0.7813333333333334,0.20533333333333334,0.013333333333333334,Murder,Manslaughter,False,,,,,,
CASE_00860,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Manslaughter,False,,,,,,
CASE_00861,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Murder,True,,,,,,
CASE_00862,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00863,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00864,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Murder,True,,,,,,
CASE_00865,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00866,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Not_Guilty,False,,,,,,
CASE_00867,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Murder,True,,,,,,
CASE_00868,FULL_EVIDENCE,0.6404040404040404,0.15555555555555556,0.20404040404040402,Murder,Manslaughter,False,,,,,,
CASE_00869,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Not_Guilty,False,,,,,,
CASE_00870,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Murder,True,,,,,,
CASE_00871,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00872,FULL_EVIDENCE,0.6404040404040404,0.15555555555555556,0.20404040404040402,Murder,Not_Guilty,False,,,,,,
CASE_00873,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Not_Guilty,False,,,,,,
CASE_00874,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00875,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00876,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00877,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00878,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00879,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Manslaughter,False,,,,,,
CASE_00880,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00881,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00882,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00883,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Not_Guilty,False,,,,,,
CASE_00884,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00885,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00886,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00887,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00888,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00889,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Murder,True,,,,,,
CASE_00890,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00891,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00892,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00893,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Not_Guilty,False,,,,,,
