case_id,src_node_id,dst_node_id,score,count,rationale,provenance
NEG_00070,NEG_00070_N000227,NEG_00070_N000228,0.47,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000227,NEG_00070_N000229,0.47,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000227,NEG_00070_N000230,0.47,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000231,NEG_00070_N000224,0.47,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000231,NEG_00070_N000228,0.47,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000231,NEG_00070_N000229,0.47,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000231,NEG_00070_N000230,0.47,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000224,NEG_00070_N000228,0.42,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000224,NEG_00070_N000229,0.42,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000224,NEG_00070_N000230,0.42,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000228,NEG_00070_N000224,0.42,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000228,NEG_00070_N000230,0.42,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000229,NEG_00070_N000224,0.42,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000229,NEG_00070_N000230,0.42,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000230,NEG_00070_N000224,0.42,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000230,NEG_00070_N000228,0.42,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000230,NEG_00070_N000229,0.42,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000224,NEG_00070_N000225,0.32,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000228,NEG_00070_N000225,0.32,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000229,NEG_00070_N000225,0.32,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000230,NEG_00070_N000225,0.32,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000225,NEG_00070_N000226,0.26,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000225,NEG_00070_N000227,0.26,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000225,NEG_00070_N000231,0.26,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000226,NEG_00070_N000225,0.26,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000227,NEG_00070_N000225,0.26,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000231,NEG_00070_N000225,0.26,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000226,NEG_00070_N000227,0.218,1,same_sentence|type_prior,negative
NEG_00070,NEG_00070_N000227,NEG_00070_N000226,0.218,1,same_sentence|type_prior,negative
NEG_00070,NEG_00070_N000224,NEG_00070_N000226,0.2,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000224,NEG_00070_N000227,0.2,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000224,NEG_00070_N000231,0.2,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000228,NEG_00070_N000226,0.2,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000228,NEG_00070_N000227,0.2,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000228,NEG_00070_N000231,0.2,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000229,NEG_00070_N000226,0.2,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000229,NEG_00070_N000227,0.2,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000229,NEG_00070_N000231,0.2,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000230,NEG_00070_N000226,0.2,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000230,NEG_00070_N000227,0.2,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000230,NEG_00070_N000231,0.2,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000226,NEG_00070_N000231,0.164,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000227,NEG_00070_N000231,0.164,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000231,NEG_00070_N000226,0.164,1,same_section|type_prior,negative
NEG_00070,NEG_00070_N000231,NEG_00070_N000227,0.164,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000234,NEG_00071_N000235,0.57,1,same_sentence|type_prior,negative
NEG_00071,NEG_00071_N000235,NEG_00071_N000234,0.57,1,same_sentence|type_prior,negative
NEG_00071,NEG_00071_N000232,NEG_00071_N000233,0.42,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000232,NEG_00071_N000234,0.42,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000232,NEG_00071_N000235,0.42,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000233,NEG_00071_N000232,0.42,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000233,NEG_00071_N000234,0.42,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000233,NEG_00071_N000235,0.42,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000234,NEG_00071_N000232,0.42,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000234,NEG_00071_N000233,0.42,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000235,NEG_00071_N000232,0.42,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000235,NEG_00071_N000233,0.42,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000236,NEG_00071_N000237,0.33,1,same_sentence|type_prior,negative
NEG_00071,NEG_00071_N000237,NEG_00071_N000236,0.33,1,same_sentence|type_prior,negative
NEG_00071,NEG_00071_N000232,NEG_00071_N000236,0.32,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000232,NEG_00071_N000237,0.32,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000233,NEG_00071_N000236,0.32,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000233,NEG_00071_N000237,0.32,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000234,NEG_00071_N000236,0.32,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000234,NEG_00071_N000237,0.32,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000235,NEG_00071_N000236,0.32,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000235,NEG_00071_N000237,0.32,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000236,NEG_00071_N000232,0.32,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000236,NEG_00071_N000233,0.32,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000236,NEG_00071_N000234,0.32,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000236,NEG_00071_N000235,0.32,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000237,NEG_00071_N000232,0.32,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000237,NEG_00071_N000233,0.32,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000237,NEG_00071_N000234,0.32,1,same_section|type_prior,negative
NEG_00071,NEG_00071_N000237,NEG_00071_N000235,0.32,1,same_section|type_prior,negative
NEG_00073,NEG_00073_N000239,NEG_00073_N000240,0.42,1,same_section|type_prior,negative
NEG_00073,NEG_00073_N000239,NEG_00073_N000241,0.42,1,same_section|type_prior,negative
NEG_00073,NEG_00073_N000240,NEG_00073_N000239,0.42,1,same_section|type_prior,negative
NEG_00073,NEG_00073_N000240,NEG_00073_N000241,0.42,1,same_section|type_prior,negative
NEG_00073,NEG_00073_N000241,NEG_00073_N000239,0.42,1,same_section|type_prior,negative
NEG_00073,NEG_00073_N000241,NEG_00073_N000240,0.42,1,same_section|type_prior,negative
NEG_00076,NEG_00076_N000245,NEG_00076_N000244,0.67,1,same_section|type_prior,negative
NEG_00076,NEG_00076_N000244,NEG_00076_N000245,0.37,1,same_section|type_prior,negative
NEG_00077,NEG_00077_N000247,NEG_00077_N000246,0.77,1,same_section|type_prior,negative
NEG_00077,NEG_00077_N000248,NEG_00077_N000246,0.77,1,same_section|type_prior,negative
NEG_00077,NEG_00077_N000247,NEG_00077_N000248,0.42,1,same_section|type_prior,negative
NEG_00077,NEG_00077_N000248,NEG_00077_N000247,0.42,1,same_section|type_prior,negative
NEG_00077,NEG_00077_N000246,NEG_00077_N000247,0.32,1,same_section|type_prior,negative
NEG_00077,NEG_00077_N000246,NEG_00077_N000248,0.32,1,same_section|type_prior,negative
NEG_00078,NEG_00078_N000250,NEG_00078_N000249,0.41,1,same_section|type_prior,negative
NEG_00078,NEG_00078_N000251,NEG_00078_N000249,0.41,1,same_section|type_prior,negative
NEG_00078,NEG_00078_N000249,NEG_00078_N000250,0.23,1,same_section|type_prior,negative
NEG_00078,NEG_00078_N000249,NEG_00078_N000251,0.23,1,same_section|type_prior,negative
NEG_00078,NEG_00078_N000250,NEG_00078_N000251,0.164,1,same_section|type_prior,negative
NEG_00078,NEG_00078_N000251,NEG_00078_N000250,0.164,1,same_section|type_prior,negative
NEG_00080,NEG_00080_N000253,NEG_00080_N000254,0.218,1,same_sentence|type_prior,negative
NEG_00080,NEG_00080_N000254,NEG_00080_N000253,0.218,1,same_sentence|type_prior,negative
NEG_00083,NEG_00083_N000258,NEG_00083_N000257,0.67,1,same_section|type_prior,negative
NEG_00083,NEG_00083_N000258,NEG_00083_N000259,0.67,1,same_section|type_prior,negative
NEG_00083,NEG_00083_N000257,NEG_00083_N000259,0.42,1,same_section|type_prior,negative
NEG_00083,NEG_00083_N000259,NEG_00083_N000257,0.42,1,same_section|type_prior,negative
NEG_00083,NEG_00083_N000257,NEG_00083_N000258,0.37,1,same_section|type_prior,negative
NEG_00083,NEG_00083_N000259,NEG_00083_N000258,0.37,1,same_section|type_prior,negative
NEG_00084,NEG_00084_N000260,NEG_00084_N000261,0.92,1,same_sentence|type_prior,negative
NEG_00084,NEG_00084_N000260,NEG_00084_N000262,0.72,1,same_section|type_prior,negative
NEG_00084,NEG_00084_N000262,NEG_00084_N000261,0.67,1,same_section|type_prior,negative
NEG_00084,NEG_00084_N000261,NEG_00084_N000260,0.47,1,same_sentence|type_prior,negative
NEG_00084,NEG_00084_N000262,NEG_00084_N000260,0.47,1,same_section|type_prior,negative
NEG_00084,NEG_00084_N000261,NEG_00084_N000262,0.37,1,same_section|type_prior,negative
NEG_00085,NEG_00085_N000263,NEG_00085_N000264,0.92,1,same_sentence|type_prior,negative
NEG_00085,NEG_00085_N000263,NEG_00085_N000265,0.77,1,same_section|type_prior,negative
NEG_00085,NEG_00085_N000264,NEG_00085_N000263,0.47,1,same_sentence|type_prior,negative
NEG_00085,NEG_00085_N000264,NEG_00085_N000265,0.42,1,same_section|type_prior,negative
NEG_00085,NEG_00085_N000265,NEG_00085_N000264,0.42,1,same_section|type_prior,negative
NEG_00085,NEG_00085_N000265,NEG_00085_N000263,0.32,1,same_section|type_prior,negative
NEG_00086,NEG_00086_N000266,NEG_00086_N000267,0.92,1,same_sentence|type_prior,negative
NEG_00086,NEG_00086_N000266,NEG_00086_N000268,0.77,1,same_section|type_prior,negative
NEG_00086,NEG_00086_N000266,NEG_00086_N000269,0.72,1,same_section|type_prior,negative
NEG_00086,NEG_00086_N000269,NEG_00086_N000267,0.67,1,same_section|type_prior,negative
NEG_00086,NEG_00086_N000269,NEG_00086_N000268,0.67,1,same_section|type_prior,negative
NEG_00086,NEG_00086_N000267,NEG_00086_N000266,0.47,1,same_sentence|type_prior,negative
NEG_00086,NEG_00086_N000269,NEG_00086_N000266,0.47,1,same_section|type_prior,negative
NEG_00086,NEG_00086_N000267,NEG_00086_N000268,0.42,1,same_section|type_prior,negative
NEG_00086,NEG_00086_N000268,NEG_00086_N000267,0.42,1,same_section|type_prior,negative
NEG_00086,NEG_00086_N000267,NEG_00086_N000269,0.37,1,same_section|type_prior,negative
NEG_00086,NEG_00086_N000268,NEG_00086_N000269,0.37,1,same_section|type_prior,negative
NEG_00086,NEG_00086_N000268,NEG_00086_N000266,0.32,1,same_section|type_prior,negative
NEG_00087,NEG_00087_N000270,NEG_00087_N000271,0.92,1,same_sentence|type_prior,negative
NEG_00087,NEG_00087_N000270,NEG_00087_N000272,0.77,1,same_section|type_prior,negative
NEG_00087,NEG_00087_N000271,NEG_00087_N000270,0.47,1,same_sentence|type_prior,negative
NEG_00087,NEG_00087_N000271,NEG_00087_N000272,0.42,1,same_section|type_prior,negative
NEG_00087,NEG_00087_N000272,NEG_00087_N000271,0.42,1,same_section|type_prior,negative
NEG_00087,NEG_00087_N000272,NEG_00087_N000270,0.32,1,same_section|type_prior,negative
NEG_00088,NEG_00088_N000274,NEG_00088_N000273,0.67,1,same_section|type_prior,negative
NEG_00088,NEG_00088_N000273,NEG_00088_N000274,0.37,1,same_section|type_prior,negative
NEG_00089,NEG_00089_N000275,NEG_00089_N000276,0.92,1,same_sentence|type_prior,negative
NEG_00089,NEG_00089_N000275,NEG_00089_N000277,0.72,1,same_section|type_prior,negative
NEG_00089,NEG_00089_N000277,NEG_00089_N000276,0.67,1,same_section|type_prior,negative
NEG_00089,NEG_00089_N000276,NEG_00089_N000275,0.47,1,same_sentence|type_prior,negative
NEG_00089,NEG_00089_N000277,NEG_00089_N000275,0.47,1,same_section|type_prior,negative
NEG_00089,NEG_00089_N000276,NEG_00089_N000277,0.37,1,same_section|type_prior,negative
NEG_00090,NEG_00090_N000278,NEG_00090_N000279,0.92,1,same_sentence|type_prior,negative
NEG_00090,NEG_00090_N000279,NEG_00090_N000278,0.47,1,same_sentence|type_prior,negative
NEG_00090,NEG_00090_N000278,NEG_00090_N000280,0.44,1,same_section|type_prior,negative
NEG_00090,NEG_00090_N000280,NEG_00090_N000279,0.41,1,same_section|type_prior,negative
NEG_00090,NEG_00090_N000280,NEG_00090_N000278,0.29,1,same_section|type_prior,negative
NEG_00090,NEG_00090_N000279,NEG_00090_N000280,0.23,1,same_section|type_prior,negative
NEG_00091,NEG_00091_N000281,NEG_00091_N000282,0.527,1,same_sentence|type_prior,negative
NEG_00091,NEG_00091_N000282,NEG_00091_N000281,0.273,1,same_sentence|type_prior,negative
NEG_00092,NEG_00092_N000283,NEG_00092_N000284,0.92,1,same_sentence|type_prior,negative
NEG_00092,NEG_00092_N000284,NEG_00092_N000283,0.47,1,same_sentence|type_prior,negative
NEG_00093,NEG_00093_N000287,NEG_00093_N000285,0.67,1,same_section|type_prior,negative
NEG_00093,NEG_00093_N000287,NEG_00093_N000286,0.67,1,same_section|type_prior,negative
NEG_00093,NEG_00093_N000285,NEG_00093_N000286,0.42,1,same_section|type_prior,negative
NEG_00093,NEG_00093_N000286,NEG_00093_N000285,0.42,1,same_section|type_prior,negative
NEG_00093,NEG_00093_N000285,NEG_00093_N000287,0.37,1,same_section|type_prior,negative
NEG_00093,NEG_00093_N000286,NEG_00093_N000287,0.37,1,same_section|type_prior,negative
NEG_00095,NEG_00095_N000289,NEG_00095_N000290,0.42,1,same_section|type_prior,negative
NEG_00095,NEG_00095_N000289,NEG_00095_N000291,0.42,1,same_section|type_prior,negative
NEG_00095,NEG_00095_N000290,NEG_00095_N000289,0.42,1,same_section|type_prior,negative
NEG_00095,NEG_00095_N000290,NEG_00095_N000291,0.42,1,same_section|type_prior,negative
NEG_00095,NEG_00095_N000291,NEG_00095_N000289,0.42,1,same_section|type_prior,negative
NEG_00095,NEG_00095_N000291,NEG_00095_N000290,0.42,1,same_section|type_prior,negative
NEG_00095,NEG_00095_N000289,NEG_00095_N000292,0.26,1,same_section|type_prior,negative
NEG_00095,NEG_00095_N000289,NEG_00095_N000293,0.26,1,same_section|type_prior,negative
NEG_00095,NEG_00095_N000290,NEG_00095_N000292,0.26,1,same_section|type_prior,negative
NEG_00095,NEG_00095_N000290,NEG_00095_N000293,0.26,1,same_section|type_prior,negative
NEG_00095,NEG_00095_N000291,NEG_00095_N000292,0.26,1,same_section|type_prior,negative
NEG_00095,NEG_00095_N000291,NEG_00095_N000293,0.26,1,same_section|type_prior,negative
NEG_00095,NEG_00095_N000292,NEG_00095_N000289,0.26,1,same_section|type_prior,negative
NEG_00095,NEG_00095_N000292,NEG_00095_N000290,0.26,1,same_section|type_prior,negative
NEG_00095,NEG_00095_N000292,NEG_00095_N000291,0.26,1,same_section|type_prior,negative
NEG_00095,NEG_00095_N000293,NEG_00095_N000289,0.26,1,same_section|type_prior,negative
NEG_00095,NEG_00095_N000293,NEG_00095_N000290,0.26,1,same_section|type_prior,negative
NEG_00095,NEG_00095_N000293,NEG_00095_N000291,0.26,1,same_section|type_prior,negative
NEG_00095,NEG_00095_N000292,NEG_00095_N000293,0.218,1,same_sentence|type_prior,negative
NEG_00095,NEG_00095_N000293,NEG_00095_N000292,0.218,1,same_sentence|type_prior,negative
NEG_00096,NEG_00096_N000300,NEG_00096_N000301,0.57,1,same_sentence|type_prior,negative
NEG_00096,NEG_00096_N000300,NEG_00096_N000302,0.57,1,same_sentence|type_prior,negative
NEG_00096,NEG_00096_N000301,NEG_00096_N000300,0.57,1,same_sentence|type_prior,negative
NEG_00096,NEG_00096_N000301,NEG_00096_N000302,0.57,1,same_sentence|type_prior,negative
NEG_00096,NEG_00096_N000302,NEG_00096_N000300,0.57,1,same_sentence|type_prior,negative
NEG_00096,NEG_00096_N000302,NEG_00096_N000301,0.57,1,same_sentence|type_prior,negative
NEG_00096,NEG_00096_N000294,NEG_00096_N000295,0.42,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000294,NEG_00096_N000300,0.42,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000294,NEG_00096_N000301,0.42,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000294,NEG_00096_N000302,0.42,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000295,NEG_00096_N000294,0.42,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000295,NEG_00096_N000300,0.42,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000295,NEG_00096_N000301,0.42,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000295,NEG_00096_N000302,0.42,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000300,NEG_00096_N000294,0.42,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000300,NEG_00096_N000295,0.42,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000301,NEG_00096_N000294,0.42,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000301,NEG_00096_N000295,0.42,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000302,NEG_00096_N000294,0.42,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000302,NEG_00096_N000295,0.42,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000294,NEG_00096_N000296,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000294,NEG_00096_N000297,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000294,NEG_00096_N000298,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000294,NEG_00096_N000299,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000295,NEG_00096_N000296,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000295,NEG_00096_N000297,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000295,NEG_00096_N000298,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000295,NEG_00096_N000299,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000296,NEG_00096_N000294,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000296,NEG_00096_N000295,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000296,NEG_00096_N000300,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000296,NEG_00096_N000301,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000296,NEG_00096_N000302,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000297,NEG_00096_N000294,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000297,NEG_00096_N000295,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000297,NEG_00096_N000300,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000297,NEG_00096_N000301,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000297,NEG_00096_N000302,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000298,NEG_00096_N000294,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000298,NEG_00096_N000295,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000298,NEG_00096_N000300,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000298,NEG_00096_N000301,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000298,NEG_00096_N000302,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000299,NEG_00096_N000294,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000299,NEG_00096_N000295,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000299,NEG_00096_N000300,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000299,NEG_00096_N000301,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000299,NEG_00096_N000302,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000300,NEG_00096_N000296,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000300,NEG_00096_N000297,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000300,NEG_00096_N000298,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000300,NEG_00096_N000299,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000301,NEG_00096_N000296,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000301,NEG_00096_N000297,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000301,NEG_00096_N000298,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000301,NEG_00096_N000299,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000302,NEG_00096_N000296,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000302,NEG_00096_N000297,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000302,NEG_00096_N000298,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000302,NEG_00096_N000299,0.26,1,same_section|type_prior,negative
NEG_00096,NEG_00096_N000296,NEG_00096_N000297,0.218,1,same_sentence|type_prior,negative
NEG_00096,NEG_00096_N000296,NEG_00096_N000298,0.218,1,same_sentence|type_prior,negative
NEG_00096,NEG_00096_N000296,NEG_00096_N000299,0.218,1,same_sentence|type_prior,negative
NEG_00096,NEG_00096_N000297,NEG_00096_N000296,0.218,1,same_sentence|type_prior,negative
NEG_00096,NEG_00096_N000297,NEG_00096_N000298,0.218,1,same_sentence|type_prior,negative
NEG_00096,NEG_00096_N000297,NEG_00096_N000299,0.218,1,same_sentence|type_prior,negative
NEG_00096,NEG_00096_N000298,NEG_00096_N000296,0.218,1,same_sentence|type_prior,negative
NEG_00096,NEG_00096_N000298,NEG_00096_N000297,0.218,1,same_sentence|type_prior,negative
NEG_00096,NEG_00096_N000298,NEG_00096_N000299,0.218,1,same_sentence|type_prior,negative
NEG_00096,NEG_00096_N000299,NEG_00096_N000296,0.218,1,same_sentence|type_prior,negative
NEG_00096,NEG_00096_N000299,NEG_00096_N000297,0.218,1,same_sentence|type_prior,negative
NEG_00096,NEG_00096_N000299,NEG_00096_N000298,0.218,1,same_sentence|type_prior,negative
NEG_00097,NEG_00097_N000304,NEG_00097_N000305,0.57,1,same_sentence|type_prior,negative
NEG_00097,NEG_00097_N000305,NEG_00097_N000304,0.57,1,same_sentence|type_prior,negative
NEG_00097,NEG_00097_N000303,NEG_00097_N000304,0.42,1,same_section|type_prior,negative
NEG_00097,NEG_00097_N000303,NEG_00097_N000305,0.42,1,same_section|type_prior,negative
NEG_00097,NEG_00097_N000303,NEG_00097_N000306,0.42,1,same_section|type_prior,negative
NEG_00097,NEG_00097_N000304,NEG_00097_N000303,0.42,1,same_section|type_prior,negative
NEG_00097,NEG_00097_N000304,NEG_00097_N000306,0.42,1,same_section|type_prior,negative
NEG_00097,NEG_00097_N000305,NEG_00097_N000303,0.42,1,same_section|type_prior,negative
NEG_00097,NEG_00097_N000305,NEG_00097_N000306,0.42,1,same_section|type_prior,negative
NEG_00097,NEG_00097_N000306,NEG_00097_N000303,0.42,1,same_section|type_prior,negative
NEG_00097,NEG_00097_N000306,NEG_00097_N000304,0.42,1,same_section|type_prior,negative
NEG_00097,NEG_00097_N000306,NEG_00097_N000305,0.42,1,same_section|type_prior,negative
NEG_00098,NEG_00098_N000308,NEG_00098_N000309,0.57,1,same_sentence|type_prior,negative
NEG_00098,NEG_00098_N000309,NEG_00098_N000308,0.57,1,same_sentence|type_prior,negative
NEG_00098,NEG_00098_N000307,NEG_00098_N000308,0.42,1,same_section|type_prior,negative
NEG_00098,NEG_00098_N000307,NEG_00098_N000309,0.42,1,same_section|type_prior,negative
NEG_00098,NEG_00098_N000308,NEG_00098_N000307,0.42,1,same_section|type_prior,negative
NEG_00098,NEG_00098_N000309,NEG_00098_N000307,0.42,1,same_section|type_prior,negative
NEG_00099,NEG_00099_N000311,NEG_00099_N000310,0.583,1,same_section|type_prior,negative
NEG_00099,NEG_00099_N000312,NEG_00099_N000310,0.583,1,same_section|type_prior,negative
NEG_00099,NEG_00099_N000311,NEG_00099_N000312,0.57,1,same_sentence|type_prior,negative
NEG_00099,NEG_00099_N000312,NEG_00099_N000311,0.57,1,same_sentence|type_prior,negative
NEG_00099,NEG_00099_N000310,NEG_00099_N000311,0.245,1,same_section|type_prior,negative
NEG_00099,NEG_00099_N000310,NEG_00099_N000312,0.245,1,same_section|type_prior,negative
NEG_00100,NEG_00100_N000313,NEG_00100_N000314,0.92,1,same_sentence|type_prior,negative
NEG_00100,NEG_00100_N000314,NEG_00100_N000313,0.47,1,same_sentence|type_prior,negative
