case_id,node_id,label,type,source,polarity,section,sent_text,paragraph_id,provenance,match_how
CASE_00049,CASE_00049_N002228,loss_of_control,legal_facts,uncertain,1,facts,For the need to arise for the defence of loss of control to be put to the jury there must be sufficient evidence.,1,real,synonym
CASE_00049,CASE_00049_N002229,loss_of_control,legal_facts,uncertain,0,facts,"In our judgment, far from there being sufficient evidence, there was in fact no evidence such as to give rise to the need for a ""loss of control"" direction to the jury, and we wholly endorse the learned judge's decision not to give the jury a direction on loss of control in view of the evidence in this case.",1,real,synonym
CASE_00049,CASE_00049_N002230,loss_of_control,legal_facts,uncertain,0,facts,"We do not agree with Mr Godfrey KC's submission that the sections of evidence set out in his advice on appeal amount to ""sufficient evidence"" to have given rise to the need for a loss of control direction.",1,real,synonym
CASE_00049,CASE_00049_N002231,loss_of_control,legal_facts,uncertain,0,facts,The fact that it was not a controlled situation does not mean that there was a loss of self-control.,1,real,synonym
CASE_00049,CASE_00049_N002232,loss_of_control,legal_facts,uncertain,0,facts,The fact that it was not a controlled situation does not mean that there was a loss of self-control.,1,real,regex
CASE_00049,CASE_00049_N002233,loss_of_control,legal_facts,uncertain,0,facts,"Refusing leave to appeal, the single judge said: ""It is not arguable that the partial defence of loss of control should have been left to the jury.",1,real,synonym
CASE_00049,CASE_00049_N002234,loss_of_control,legal_facts,uncertain,0,facts,The most fundamental reason for this is that your evidence (contained in the transcripts) does not contain any assertions of fact indicative of a loss of control.,1,real,synonym
CASE_00049,CASE_00049_N002235,weapon_present,narrative,uncertain,0,facts,"You said that you tried to calm him down, that you armed yourself with the knife as a precaution, you did not attempt to use the knife until it was used against you and you lashed out with a single blow of the knife while in fear of your life, not intending to cause serious injury.",1,real,synonym
CASE_00049,CASE_00049_N002236,weapon_sharp,narrative,uncertain,0,facts,"You said that you tried to calm him down, that you armed yourself with the knife as a precaution, you did not attempt to use the knife until it was used against you and you lashed out with a single blow of the knife while in fear of your life, not intending to cause serious injury.",1,real,synonym
CASE_00049,CASE_00049_N002237,loss_of_control,legal_facts,uncertain,0,facts,The jury could not have been pointed to any evidence which realistically indicated a loss of control.,1,real,synonym
CASE_00049,CASE_00049_N002238,loss_of_control,legal_facts,uncertain,0,facts,"Therefore, the question of whether there was a ""qualifying trigger"" did not arise.",1,real,synonym
CASE_00049,CASE_00049_N002239,loss_of_control,legal_facts,uncertain,0,facts,"Therefore, the question of whether there was a ""qualifying trigger"" did not arise.",1,real,regex
CASE_00049,CASE_00049_N002240,loss_of_control,legal_facts,uncertain,0,facts,"Also, whilst the judge is required to consider the defence of loss of control even if it is not raised on a defendant's behalf, it remains relevant that this defence was not advanced on your behalf at trial.",1,real,synonym
CASE_00049,CASE_00049_N002241,self_defence_legal,legal_facts,uncertain,1,facts,"Whilst there can be circumstances which amount to both self-defence and loss of control, the two defences are quite difficult.",1,real,synonym
CASE_00049,CASE_00049_N002242,loss_of_control,legal_facts,uncertain,1,facts,"Whilst there can be circumstances which amount to both self-defence and loss of control, the two defences are quite difficult.",1,real,synonym
CASE_00049,CASE_00049_N002243,self_defence_legal,legal_facts,uncertain,1,facts,"Whilst there can be circumstances which amount to both self-defence and loss of control, the two defences are quite difficult.",1,real,regex
CASE_00049,CASE_00049_N002244,self_defence_legal,legal_facts,uncertain,1,facts,Your case was firmly put as a case of self-defence from day one.,1,real,synonym
CASE_00049,CASE_00049_N002245,self_defence_legal,legal_facts,uncertain,1,facts,Your case was firmly put as a case of self-defence from day one.,1,real,regex
CASE_00049,CASE_00049_N002246,loss_of_control,legal_facts,uncertain,1,facts,There was also no failure by the judge to consider whether loss of control did arise.,1,real,synonym
CASE_00049,CASE_00049_N002247,murder,legal_facts,uncertain,1,facts,"Sentence In sentencing the applicant, his Honour Judge Statman considered that this was a murder done for financial gain, giving a starting point of 30 years for the minimum term to be served.",1,real,synonym
CASE_00049,CASE_00049_N002248,self_defence_legal,legal_facts,uncertain,0,facts,"From his starting point, the learned judge considered a number of aggravating and mitigating factors, applying in favour of the applicant in relation to the aggravating factors the criminal standard of proof: the fact that he was sure that this was not a case of excessive self-defence; the applicant's actions after the killing in disposing of the deceased's body, including the use of sulphuric acid; his misleading phone calls with members of the deceased's family, and lack of remorse.",1,real,synonym
CASE_00049,CASE_00049_N002249,self_defence_legal,legal_facts,uncertain,0,facts,"From his starting point, the learned judge considered a number of aggravating and mitigating factors, applying in favour of the applicant in relation to the aggravating factors the criminal standard of proof: the fact that he was sure that this was not a case of excessive self-defence; the applicant's actions after the killing in disposing of the deceased's body, including the use of sulphuric acid; his misleading phone calls with members of the deceased's family, and lack of remorse.",1,real,regex
CASE_00049,CASE_00049_N002250,motive_financial_gain,narrative,uncertain,1,facts,The principal submission is that the learned judge was wrong to consider that this was a murder done for gain and was therefore wrong to take a starting point of 30 years.,1,real,synonym
CASE_00049,CASE_00049_N002251,murder,legal_facts,uncertain,1,facts,The principal submission is that the learned judge was wrong to consider that this was a murder done for gain and was therefore wrong to take a starting point of 30 years.,1,real,synonym
CASE_00049,CASE_00049_N002252,motive_financial_gain,narrative,uncertain,-1,facts,"It is submitted that there was, in fact, insufficient evidence on which the learned judge could be sure that this was a murder done for gain, and on that basis he should have taken a lower starting point, and indeed, he should have sentenced on the basis of excessive self-defence.",1,real,synonym
CASE_00049,CASE_00049_N002253,self_defence_legal,legal_facts,uncertain,-1,facts,"It is submitted that there was, in fact, insufficient evidence on which the learned judge could be sure that this was a murder done for gain, and on that basis he should have taken a lower starting point, and indeed, he should have sentenced on the basis of excessive self-defence.",1,real,synonym
CASE_00049,CASE_00049_N002254,murder,legal_facts,uncertain,-1,facts,"It is submitted that there was, in fact, insufficient evidence on which the learned judge could be sure that this was a murder done for gain, and on that basis he should have taken a lower starting point, and indeed, he should have sentenced on the basis of excessive self-defence.",1,real,synonym
CASE_00049,CASE_00049_N002255,self_defence_legal,legal_facts,uncertain,-1,facts,"It is submitted that there was, in fact, insufficient evidence on which the learned judge could be sure that this was a murder done for gain, and on that basis he should have taken a lower starting point, and indeed, he should have sentenced on the basis of excessive self-defence.",1,real,regex
CASE_00049,CASE_00049_N002256,assault_method_stabbing,narrative,uncertain,0,facts,"In an email to the court dated 3 July 2023 from Mr Godfrey, it is said that this complaint made it clear that there was never any police investigation into the ""theft"" of that sum, and: ""It would have been plainer to the sentencing judge that there was a substantial amount of cash at the applicant's house at the time it was entered by the deceased (for the purpose of selling drugs to the applicant), and so, far less likely that the fatal stabbing of the victim by the applicant was 'a murder committed for financial gain'.",1,real,synonym
CASE_00049,CASE_00049_N002257,murder,legal_facts,uncertain,0,facts,"In an email to the court dated 3 July 2023 from Mr Godfrey, it is said that this complaint made it clear that there was never any police investigation into the ""theft"" of that sum, and: ""It would have been plainer to the sentencing judge that there was a substantial amount of cash at the applicant's house at the time it was entered by the deceased (for the purpose of selling drugs to the applicant), and so, far less likely that the fatal stabbing of the victim by the applicant was 'a murder committed for financial gain'.",1,real,synonym
CASE_00049,CASE_00049_N002258,motive_financial_gain,narrative,uncertain,1,facts,"In a sentencing note provided by counsel for the Crown on 9 December 2021 for the purposes of the sentencing hearing which took place on 7 January 2022, the Crown set out its case as to why the court should find that this was a murder done for gain, and we refer to paragraph 16 onwards of that sentencing note.",1,real,synonym
CASE_00049,CASE_00049_N002259,murder,legal_facts,uncertain,1,facts,"In a sentencing note provided by counsel for the Crown on 9 December 2021 for the purposes of the sentencing hearing which took place on 7 January 2022, the Crown set out its case as to why the court should find that this was a murder done for gain, and we refer to paragraph 16 onwards of that sentencing note.",1,real,synonym
CASE_00049,CASE_00049_N002260,murder,legal_facts,uncertain,1,facts,He said that he removed the money from the house after the murder.,1,real,synonym
CASE_00049,CASE_00049_N002261,self_defence_legal,legal_facts,uncertain,0,facts,"The jury, having rejected your defence of self-defence, it was open to the judge to find that this was not a case of excessive self-defence but was essentially a robbery which went wrong.",1,real,synonym
CASE_00049,CASE_00049_N002262,self_defence_legal,legal_facts,uncertain,0,facts,"The jury, having rejected your defence of self-defence, it was open to the judge to find that this was not a case of excessive self-defence but was essentially a robbery which went wrong.",1,real,regex
CASE_00049,CASE_00049_N002263,planning_premeditation,narrative,uncertain,0,facts,"The judge reached measured conclusions, for example, that there was not much premeditation, and gave sufficient reasons for his reasons, for example, as to your wish to make money.",1,real,regex
CASE_00049,CASE_00049_N002264,weapon_sharp,narrative,uncertain,1,facts,In your grounds it is rightly accepted that the use of a knife was an aggravating factor and that your actions after the murder considerably aggravated the case.,1,real,synonym
CASE_00049,CASE_00049_N002265,murder,legal_facts,uncertain,1,facts,In your grounds it is rightly accepted that the use of a knife was an aggravating factor and that your actions after the murder considerably aggravated the case.,1,real,synonym
CASE_00049,CASE_00049_N002266,weapon_sharp,narrative,uncertain,0,facts,"The evidence did not persuade the judge that much weight should be given to lack of previous convictions (in view of other bad character indications); remorse (of which the judge detected little); the extent to which you acted in self-defence (the jury having rejected that defence, and the judge not being persuaded that any such element was significant); lack of intent to kill (given the nature of the knife wound inflicted on the victim's head with great force; or your personal background and psychiatric history, on which the judge commented in significant detail, noting the limits on the conclusions that could be drawn from the psychiatric report.",1,real,synonym
CASE_00049,CASE_00049_N002267,self_defence_legal,legal_facts,uncertain,0,facts,"The evidence did not persuade the judge that much weight should be given to lack of previous convictions (in view of other bad character indications); remorse (of which the judge detected little); the extent to which you acted in self-defence (the jury having rejected that defence, and the judge not being persuaded that any such element was significant); lack of intent to kill (given the nature of the knife wound inflicted on the victim's head with great force; or your personal background and psychiatric history, on which the judge commented in significant detail, noting the limits on the conclusions that could be drawn from the psychiatric report.",1,real,synonym
CASE_00049,CASE_00049_N002268,self_defence_legal,legal_facts,uncertain,0,facts,"The evidence did not persuade the judge that much weight should be given to lack of previous convictions (in view of other bad character indications); remorse (of which the judge detected little); the extent to which you acted in self-defence (the jury having rejected that defence, and the judge not being persuaded that any such element was significant); lack of intent to kill (given the nature of the knife wound inflicted on the victim's head with great force; or your personal background and psychiatric history, on which the judge commented in significant detail, noting the limits on the conclusions that could be drawn from the psychiatric report.",1,real,regex
CASE_00049,CASE_00049_N002269,motive_financial_gain,narrative,uncertain,1,facts,"Once it is accepted, as we do, that the learned sentencing judge was entitled to conclude that this was a murder done for gain ?",1,real,synonym
CASE_00049,CASE_00049_N002270,murder,legal_facts,uncertain,1,facts,"Once it is accepted, as we do, that the learned sentencing judge was entitled to conclude that this was a murder done for gain ?",1,real,synonym
CASE_00050,CASE_00050_N002271,location_public_space,narrative,uncertain,1,facts,"Computer Aided Transcript of Epiq Europe Ltd, Lower Ground, 18-22 Furnival Street, London EC4A 1JS Tel No: 020 7404 1400; Email: rcj@epiqglobal.co.uk ( to the Court) ____________________",1,real,synonym
CASE_00050,CASE_00050_N002272,murder,legal_facts,uncertain,0,facts,"On 22 February 2021 at Preston Crown Court before Openshaw J, the applicant (who was then 26) was found not guilty of murder but guilty of an alternative offence not charged, namely manslaughter.",1,real,synonym
CASE_00050,CASE_00050_N002273,murder,legal_facts,uncertain,1,facts,"He was acquitted of count 2, a charge of attempted murder, and count 3, a charge of attempting to cause grievous bodily harm with intent.",1,real,synonym
CASE_00050,CASE_00050_N002274,location_public_space,narrative,uncertain,1,facts,"The applicant and his co-accused Dean Qayum were local Class A drug dealers in Blackburn trading as the ""Bully Line"" from the applicant's house in Walsh Street.",1,real,synonym
CASE_00050,CASE_00050_N002275,weapon_sharp,narrative,uncertain,0,facts,"As Connolly handed over the drugs, Mr Rivers produced a knife and ran off with Ms McBlain and the drugs without paying.",1,real,synonym
CASE_00050,CASE_00050_N002276,location_public_space,narrative,uncertain,1,facts,"the Fiat Punto, which had been purchased by the applicant and was being driven by Connolly with three passengers, deliberately mounted the pavement of King Street, Blackburn.",1,real,synonym
CASE_00050,CASE_00050_N002277,planning_premeditation,narrative,uncertain,1,facts,"It was the Crown's case at trial that this driving incident was in retribution for the drug theft and that what had occurred was the result of a planned revenge attack, that Mr Rivers and Ms McBlain were to be targeted and either killed or caused to suffer serious harm. .",1,real,synonym
CASE_00050,CASE_00050_N002278,motive_jealousy_revenge,narrative,uncertain,1,facts,"It was the Crown's case at trial that this driving incident was in retribution for the drug theft and that what had occurred was the result of a planned revenge attack, that Mr Rivers and Ms McBlain were to be targeted and either killed or caused to suffer serious harm. .",1,real,synonym
CASE_00050,CASE_00050_N002279,actus_reus_killing,legal_facts,uncertain,1,facts,"It was the Crown's case at trial that this driving incident was in retribution for the drug theft and that what had occurred was the result of a planned revenge attack, that Mr Rivers and Ms McBlain were to be targeted and either killed or caused to suffer serious harm. .",1,real,synonym
CASE_00050,CASE_00050_N002280,planning_premeditation,narrative,uncertain,1,facts,"It was the Crown's case at trial that this driving incident was in retribution for the drug theft and that what had occurred was the result of a planned revenge attack, that Mr Rivers and Ms McBlain were to be targeted and either killed or caused to suffer serious harm. .",1,real,regex
CASE_00050,CASE_00050_N002281,murder,legal_facts,court_fact,1,facts,"Question 9 set out the various questions the jury needed to answer in relation to the charge of murder against the applicant including Question 9(iii) which asked whether the jury were sure that: "" intended that they would cause them [namely Mr Rivers and/or Ms McBlain] some really serious bodily harm "". .",1,real,synonym
CASE_00050,CASE_00050_N002282,murder,legal_facts,court_fact,0,facts,"If they found the applicant not guilty of murder, the jury were directed to go on and consider the alternative of manslaughter, by a series of questions including Question 10(ii) which asked whether the jury were sure that: "" realised that, if found, they would be attacked and would be caused some harm, albeit not really serious harm."" .",1,real,synonym
CASE_00050,CASE_00050_N002283,weapon_present,narrative,court_fact,0,facts,"In passing sentence, the judge found that the applicant could not have known or contemplated that the Punto would have been used as a weapon but he drew an inference that the applicant could not have contemplated that this group would tackle Mr Rivers, who had previous offences for violence, unarmed, so the use of arms or of some weapon was in the applicant's contemplation. .",1,real,synonym
CASE_00050,CASE_00050_N002284,manslaughter_unlawful_act,legal_facts,uncertain,1,facts,The judge referred to the Guidelines relating to Unlawful Act Manslaughter.,1,real,synonym
CASE_00050,CASE_00050_N002285,planning_premeditation,narrative,uncertain,1,facts,He said that the offending was further aggravated by the following features: the attack upon the two individuals was planned and premeditated; the attack was executed to punish them for having robbed the Bully Line of drugs and to deter others from doing likewise; the killing took place in a public place in front of shocked eyewitnesses; and there was an attempt to destroy evidence by burning the car in which the applicant was implicated.,1,real,synonym
CASE_00050,CASE_00050_N002286,location_public_space,narrative,uncertain,1,facts,He said that the offending was further aggravated by the following features: the attack upon the two individuals was planned and premeditated; the attack was executed to punish them for having robbed the Bully Line of drugs and to deter others from doing likewise; the killing took place in a public place in front of shocked eyewitnesses; and there was an attempt to destroy evidence by burning the car in which the applicant was implicated.,1,real,synonym
CASE_00050,CASE_00050_N002287,planning_premeditation,narrative,uncertain,1,facts,He said that the offending was further aggravated by the following features: the attack upon the two individuals was planned and premeditated; the attack was executed to punish them for having robbed the Bully Line of drugs and to deter others from doing likewise; the killing took place in a public place in front of shocked eyewitnesses; and there was an attempt to destroy evidence by burning the car in which the applicant was implicated.,1,real,regex
CASE_00050,CASE_00050_N002288,murder,legal_facts,uncertain,1,facts,"The jury acquitted the applicant of murder but they convicted of manslaughter, a verdict reached after answering the various questions in the Route to Verdict.",1,real,synonym
CASE_00050,CASE_00050_N002289,planning_premeditation,narrative,uncertain,1,facts,"There were significant aggravating features noted by the judge including the use of a weapon, others being put at risk, the applicant performing a leading role in the group, the fact that this was a premeditated offence, the fact that attempts were made to destroy evidence, and that the applicant had many previous convictions.",1,real,synonym
CASE_00050,CASE_00050_N002290,planning_premeditation,narrative,uncertain,1,facts,"There were significant aggravating features noted by the judge including the use of a weapon, others being put at risk, the applicant performing a leading role in the group, the fact that this was a premeditated offence, the fact that attempts were made to destroy evidence, and that the applicant had many previous convictions.",1,real,regex
CASE_00051,CASE_00051_N002291,location_public_space,narrative,uncertain,1,facts,"Computer Aided Transcript of Epiq Europe Ltd, Lower Ground, 18-22 Furnival Street, London EC4A 1JS Tel No: 020 7404 1400; Email: rcj@epiqglobal.co.uk ( to the Court) ____________________",1,real,synonym
CASE_00051,CASE_00051_N002292,joint_enterprise_presence,narrative,uncertain,1,facts,"Introduction We have before us a renewed application by the applicant for leave to appeal his conviction for murder following trial in the Crown Court at Leeds before Stacey J and a jury, together with an associated application for an extension of time of 127 days.",1,real,synonym
CASE_00051,CASE_00051_N002293,murder,legal_facts,uncertain,1,facts,"Introduction We have before us a renewed application by the applicant for leave to appeal his conviction for murder following trial in the Crown Court at Leeds before Stacey J and a jury, together with an associated application for an extension of time of 127 days.",1,real,synonym
CASE_00051,CASE_00051_N002294,joint_enterprise_presence,narrative,uncertain,1,facts,"The case against the applicant was that he was party to a joint enterprise murder involving strangling, together with Najeeb's brother, Nasrullah Nakzad.",1,real,synonym
CASE_00051,CASE_00051_N002295,accessory_or_complicity,legal_facts,uncertain,1,facts,"The case against the applicant was that he was party to a joint enterprise murder involving strangling, together with Najeeb's brother, Nasrullah Nakzad.",1,real,synonym
CASE_00051,CASE_00051_N002296,murder,legal_facts,uncertain,1,facts,"The case against the applicant was that he was party to a joint enterprise murder involving strangling, together with Najeeb's brother, Nasrullah Nakzad.",1,real,synonym
CASE_00051,CASE_00051_N002297,murder,legal_facts,uncertain,0,facts,He says that he did not get the chance to prepare a defence statement and his solicitors did not listen to his instructions in relation to Nasrullah being responsible for the murder.,1,real,synonym
CASE_00051,CASE_00051_N002298,accessory_or_complicity,legal_facts,uncertain,0,facts,Any confession by Nasrullah to the murder would in any event not have exculpated the applicant; rather it would have added weight to the prosecution case that Nasrullah and the applicant were party to a joint enterprise murder.,1,real,synonym
CASE_00051,CASE_00051_N002299,murder,legal_facts,uncertain,0,facts,Any confession by Nasrullah to the murder would in any event not have exculpated the applicant; rather it would have added weight to the prosecution case that Nasrullah and the applicant were party to a joint enterprise murder.,1,real,synonym
CASE_00052,CASE_00052_N002300,murder,legal_facts,uncertain,1,facts,"On 26 April 2023, Donovan Thomas (""the applicant"") was convicted, after trial, of murder.",1,real,synonym
CASE_00052,CASE_00052_N002301,murder,legal_facts,uncertain,1,facts,"His two co-accused, Mulangala and Onyeasi, were also convicted of murder and were sentenced to custody for life and life imprisonment, with a minimum term of 23 years respectively.",1,real,synonym
CASE_00052,CASE_00052_N002302,location_private_dwelling,narrative,uncertain,1,facts,"The Facts On 24 July, the applicant and his co-accused were driven to a private address in Southampton.",1,real,synonym
CASE_00052,CASE_00052_N002303,assault_method_stabbing,narrative,uncertain,1,facts,Mulangala stabbed Mr Such four times.,1,real,synonym
CASE_00052,CASE_00052_N002304,weapon_sharp,narrative,uncertain,1,facts,The knife severed a number of significant blood vessels causing such a catastrophic loss of blood that there was no chance of survival.,1,real,synonym
CASE_00052,CASE_00052_N002305,encounter,narrative,uncertain,1,facts,"The trial judge ultimately found that, during that meeting, they all planned the fatal attack before the applicant returned to his own hotel and arranged for the three of them to be driven to the victim's address later that day.",1,real,synonym
CASE_00052,CASE_00052_N002306,planning_premeditation,narrative,uncertain,1,facts,"The trial judge ultimately found that, during that meeting, they all planned the fatal attack before the applicant returned to his own hotel and arranged for the three of them to be driven to the victim's address later that day.",1,real,synonym
CASE_00052,CASE_00052_N002307,planning_premeditation,narrative,uncertain,1,facts,"The trial judge ultimately found that, during that meeting, they all planned the fatal attack before the applicant returned to his own hotel and arranged for the three of them to be driven to the victim's address later that day.",1,real,regex
CASE_00052,CASE_00052_N002308,weapon_sharp,narrative,uncertain,1,facts,The knife used in the stabbing was later recovered from Mulangala and Onyeasi's flat.,1,real,synonym
CASE_00052,CASE_00052_N002309,assault_method_stabbing,narrative,uncertain,1,facts,The knife used in the stabbing was later recovered from Mulangala and Onyeasi's flat.,1,real,synonym
CASE_00052,CASE_00052_N002310,weapon_sharp,narrative,uncertain,1,facts,It was a knife that belonged to Onyeasi which he had used for protection as part of his drug dealing.,1,real,synonym
CASE_00052,CASE_00052_N002311,motive_jealousy_revenge,narrative,uncertain,1,facts,The applicant had allied himself with an act of revenge for an incident which he perceived to have been an attack on his own business.,1,real,synonym
CASE_00052,CASE_00052_N002312,weapon_sharp,narrative,uncertain,1,facts,"All three men were aware of ""the fearsome"" knife being taken with them, and that with the specific intention of it being used was indicative of an intention to kill.",1,real,synonym
CASE_00052,CASE_00052_N002313,weapon_sharp,narrative,uncertain,1,facts,"The judge determined that Mulangala was the knifeman, Onyeasi provided the knife and the applicant was present and ""had a controlling influence over events as the older man, who wanted his business protected through violence.""",1,real,synonym
CASE_00052,CASE_00052_N002314,accessory_or_complicity,legal_facts,uncertain,1,facts,This was a true joint enterprise.,1,real,synonym
CASE_00052,CASE_00052_N002315,weapon_firearm,narrative,uncertain,1,facts,"Mulangala had previous convictions, including for assault, possession of a firearm with intent to cause fear of violence and conspiracy to burgle.",1,real,synonym
CASE_00052,CASE_00052_N002316,murder,legal_facts,uncertain,1,facts,He was on licence at the time he committed the murder.,1,real,synonym
CASE_00052,CASE_00052_N002317,murder,legal_facts,uncertain,1,facts,He too was on licence when he committed the murder.,1,real,synonym
CASE_00052,CASE_00052_N002318,planning_premeditation,narrative,uncertain,0,facts,"You had a leading role in the planned revenge attack on Mr Such, even if you did not stab him yourself.",1,real,synonym
CASE_00052,CASE_00052_N002319,motive_jealousy_revenge,narrative,uncertain,0,facts,"You had a leading role in the planned revenge attack on Mr Such, even if you did not stab him yourself.",1,real,synonym
CASE_00052,CASE_00052_N002320,planning_premeditation,narrative,uncertain,0,facts,"You had a leading role in the planned revenge attack on Mr Such, even if you did not stab him yourself.",1,real,regex
CASE_00052,CASE_00052_N002321,murder,legal_facts,uncertain,1,facts,You were significantly older than your co-defendants who were also convicted of murder...,1,real,synonym
CASE_00053,CASE_00053_N002322,location_public_space,narrative,uncertain,1,facts,"Computer-aided Transcript prepared from the Stenographic Notes of Opus 2 International Ltd. Official Court Reporters and Audio Transcribers 5 New Street Square, London, EC4A 3BF",1,real,synonym
CASE_00053,CASE_00053_N002323,weapon_petrol_fire,narrative,uncertain,1,facts,On one occasion he had gone into her bedroom with a can of petrol.,1,real,synonym
CASE_00053,CASE_00053_N002324,weapon_petrol_fire,narrative,uncertain,1,facts,He poured the petrol over her and threatened to set it alight.,1,real,synonym
CASE_00053,CASE_00053_N002325,weapon_petrol_fire,narrative,uncertain,1,facts,"En route, Craig stopped at a petrol station.",1,real,synonym
CASE_00053,CASE_00053_N002326,weapon_petrol_fire,narrative,uncertain,1,facts,He filled an empty Coke bottle with petrol.,1,real,synonym
CASE_00053,CASE_00053_N002327,location_public_space,narrative,uncertain,1,facts,They were sitting in the car in a car park.,1,real,synonym
CASE_00053,CASE_00053_N002328,assault_method_blunt_force,narrative,uncertain,1,facts,"Anticipating another beating, Kirk bent her head over as she sat in the passenger seat.",1,real,synonym
CASE_00053,CASE_00053_N002329,weapon_petrol_fire,narrative,uncertain,1,facts,"In fact, Craig poured the petrol which was in the Coke bottle over her head and neck.",1,real,synonym
CASE_00053,CASE_00053_N002330,weapon_petrol_fire,narrative,uncertain,1,facts,"The petrol ignited, causing dreadful injuries which we shall describe in detail shortly.",1,real,synonym
CASE_00053,CASE_00053_N002331,weapon_petrol_fire,narrative,uncertain,1,facts,"He told lies, saying the offence had been an accident which had occurred when Kirk had spilled petrol on herself and then lit a cigarette.",1,real,synonym
CASE_00053,CASE_00053_N002332,assault_method_blunt_force,narrative,uncertain,1,facts,He caused those injuries by repeatedly beating his victim with a wooden slat.,1,real,synonym
CASE_00053,CASE_00053_N002333,confession_or_admission,evidence,uncertain,1,facts,"In August 2019, Kirk was admitted to hospital.",1,real,synonym
CASE_00053,CASE_00053_N002334,murder,legal_facts,uncertain,1,facts,"12 Craig was charged with murder, the date of the offence on the indictment being identified as 23 August 2019.",1,real,synonym
CASE_00053,CASE_00053_N002335,murder,legal_facts,prosecution_case,1,facts,The prosecution case was accepted and Craig was convicted of murder.,1,real,synonym
CASE_00053,CASE_00053_N002336,murder,legal_facts,uncertain,-1,facts,[2022] EWCA Crim 68 as authority for the proposition that the offence of murder may be complete when the causative act is committed.,1,real,synonym
CASE_00053,CASE_00053_N002337,murder,legal_facts,uncertain,1,facts,The judge concluded that an essential element of the offence of murder was the death of the victim.,1,real,synonym
CASE_00053,CASE_00053_N002338,actus_reus_killing,legal_facts,uncertain,1,facts,The definition of murder requires the offender to have unlawfully killed the victim with intent to kill or to cause really serious harm.,1,real,synonym
CASE_00053,CASE_00053_N002339,murder,legal_facts,uncertain,1,facts,The definition of murder requires the offender to have unlawfully killed the victim with intent to kill or to cause really serious harm.,1,real,synonym
CASE_00053,CASE_00053_N002340,unlawful_killing,legal_facts,uncertain,1,facts,"Unless and until the victim had died, there can have been no unlawful killing.",1,real,synonym
CASE_00053,CASE_00053_N002341,lawful_killing_self_defence,legal_facts,uncertain,1,facts,"Unless and until the victim had died, there can have been no unlawful killing.",1,real,synonym
CASE_00053,CASE_00053_N002342,unlawful_killing,legal_facts,uncertain,1,facts,"Unless and until the victim had died, there can have been no unlawful killing.",1,real,regex
CASE_00053,CASE_00053_N002343,murder,legal_facts,uncertain,1,facts,"Thus, Kirk was murdered on 23 August 2019.",1,real,synonym
CASE_00053,CASE_00053_N002344,actus_reus_killing,legal_facts,uncertain,0,facts,Until 23 August 2019 the prosecution could not prove that Kirk had been killed.,1,real,synonym
CASE_00053,CASE_00053_N002345,murder,legal_facts,uncertain,0,facts,Until that date the appellant could not have been charged with murder.,1,real,synonym
CASE_00053,CASE_00053_N002346,murder,legal_facts,uncertain,-1,facts,It was only when he was charged with murder that he could be sentenced for that offence.,1,real,synonym
CASE_00053,CASE_00053_N002347,causation,legal_facts,uncertain,1,facts,The grounds of appeal stated that he had been sentenced more harshly than when he commenced the chain of causation which led to death.,1,real,synonym
CASE_00053,CASE_00053_N002348,planning_premeditation,narrative,uncertain,1,facts,The factors which led her to conclude that the seriousness of the offence was particularly high were as follows: the planned and premeditated nature of the attack; the sadistic nature of the appellant's conduct in the build-up to the attack; the appellant's awareness of the level of seriousness involved in his use of petrol.,1,real,synonym
CASE_00053,CASE_00053_N002349,weapon_petrol_fire,narrative,uncertain,1,facts,The factors which led her to conclude that the seriousness of the offence was particularly high were as follows: the planned and premeditated nature of the attack; the sadistic nature of the appellant's conduct in the build-up to the attack; the appellant's awareness of the level of seriousness involved in his use of petrol.,1,real,synonym
CASE_00053,CASE_00053_N002350,planning_premeditation,narrative,uncertain,1,facts,The factors which led her to conclude that the seriousness of the offence was particularly high were as follows: the planned and premeditated nature of the attack; the sadistic nature of the appellant's conduct in the build-up to the attack; the appellant's awareness of the level of seriousness involved in his use of petrol.,1,real,regex
CASE_00053,CASE_00053_N002351,defendant_intoxicated,narrative,uncertain,1,facts,"Second, the appellant was drunk when he committed the offence.",1,real,synonym
CASE_00053,CASE_00053_N002352,murder,legal_facts,uncertain,1,facts,The judge considered that justice required that the minimum term to be imposed for the offence of murder should be reduced by the total time that the appellant had already spent in custody.,1,real,synonym
CASE_00053,CASE_00053_N002353,murder,legal_facts,uncertain,1,facts,"Following his conviction for murder, all that the sentencing judge should have concerned herself with was how much longer the minimum term ought to have been over and above the specified period of nine years' imprisonment.",1,real,synonym
CASE_00053,CASE_00053_N002354,planning_premeditation,narrative,uncertain,1,facts,It distinguished the line of cases commencing with R v Jones [2005] EWCA Crim 3315 which indicate that a 30-year starting point is appropriate where there has been a deliberate and planned arson attack on a house.,1,real,synonym
CASE_00053,CASE_00053_N002355,planning_premeditation,narrative,uncertain,1,facts,It distinguished the line of cases commencing with R v Jones [2005] EWCA Crim 3315 which indicate that a 30-year starting point is appropriate where there has been a deliberate and planned arson attack on a house.,1,real,regex
CASE_00053,CASE_00053_N002356,murder,legal_facts,uncertain,1,facts,The judge had to sentence the appellant for the offence of murder.,1,real,synonym
